#             ra            dec     g_final[0]     g_final[1]        w_final       Sc_final       rg_final        z_final           mask
       6.9802147     -55.977617    -0.08724342     0.11285388      1.1312445       3.55e-10      2.5330025           1.02           1000
        6.980202     -55.979333     0.18574734    -0.36201247     0.35456491       3.55e-10      3.2143486           1.02           1000
        6.980128      -55.98248    -0.17252858    -0.14754209      1.0317362       3.55e-10      2.4641547           1.02           1000
       6.9802175     -55.988498     0.19007446     0.16617842     0.59507137       3.55e-10      2.5369143           1.02           1000
       6.9805888     -55.921423     -0.6835476    -0.46725726     0.77389258       3.55e-10      6.4393967           1.02           1000
       6.9805217     -55.925257    -0.20564132   -0.017131345      1.0498421       3.55e-10      3.0048795           1.02           1000
       6.9804878     -55.928185    -0.24087416     0.57660341      0.6467761       3.55e-10      3.1212621           1.02           1000
        6.980261     -55.946135     0.14308258     0.10070007     0.88426076       3.55e-10      2.9248597           1.02           1000
        6.980428     -55.960402     0.13556171     0.25307666     0.29654634       3.55e-10      2.4653818           1.02           1000
       6.9804362     -55.968888     0.45863041     0.22550392     0.71547209       3.55e-10      2.6829114           1.02           1000
       6.9804635     -55.976878    -0.20512909    -0.52097282     0.32388674       3.55e-10      3.2592245           1.02           1000
        6.980616     -55.979503    -0.11999649     -0.2725026      1.1312445       3.55e-10      2.5536099           1.02           1000
       6.9803933     -55.988988    -0.57247308   -0.090662591     0.34920227       3.55e-10       2.980503           1.02           1000
       6.9805945      -55.99018    -0.22439324    -0.58635751     0.33200863       3.55e-10       2.554953           1.02           1000
       6.9679588      -55.91101    -0.45955042    -0.28352244     0.60766171  3.3901676e-10      4.7277753          0.919          10000
       6.9681532     -55.920147    0.014258016    -0.25366845     0.65511242       3.55e-10      3.6690331           1.02          10000
       6.9680765     -55.923368    -0.26221614     0.63711227     0.41623443       3.55e-10      3.9592351           1.02          10000
         6.96811     -55.929765   -0.045186936     0.15808428      1.5909531  2.7403589e-10       3.606819          0.656          10000
       6.9682767     -55.931878    -0.15198965    -0.28903616      1.6139806  2.0939298e-10      4.9122296          0.511          10000
       6.9681577     -55.938032    -0.26120118    -0.25431948      1.6139806  2.3819409e-10       5.797868          0.567          10000
       6.9678288     -55.945675   -0.078819498   -0.062978075      1.3543023  2.6306494e-10      4.1696122          0.625          10000
       6.9683305     -55.955628     0.38355375     0.24561215     0.77206019  3.2729479e-10      5.2537385          0.857          10000
       6.9678212     -55.962258    -0.17726067    -0.25658172      1.6139806  2.0320969e-10      4.7295279            0.5          10000
       6.9679558     -55.961757     -1.5594008     0.60257684     0.30214299       3.55e-10      3.3697782           1.02          10000
        6.968088     -55.963395    0.090210531     0.16773805     0.86179697  3.2266358e-10      3.6172033          0.833          10000
        6.967802     -55.966057    0.041955762    0.056494394     0.80131585  3.1882719e-10      3.5572039          0.816          10000
       6.9680212     -55.975678     0.15645026    -0.27587867     0.56223865       3.55e-10      3.9522711           1.02          10000
         6.96787     -55.975888    -0.36962766    0.093723008     0.84624282  3.2638107e-10      4.2928274          0.851          10000
       6.9682808     -55.974347    -0.35626609    -0.27620311     0.39495411       3.55e-10       3.833109           1.02          10000
       6.9681638     -55.975555     0.18173896    -0.24208216      1.5473329   2.467368e-10      4.7635807          0.586          10000
        6.968732      -55.90886    0.034119295    0.047401269      1.6139806  2.0854184e-10      4.7124035          0.509          10000
       6.9689053     -55.909555    -0.25053572    -0.18071556     0.50773255       3.55e-10      4.6634768           1.02          10000
       6.9684253      -55.92458     0.48642092    -0.29624787     0.36293369       3.55e-10      3.9508833           1.02          10000
        6.968671     -55.934702       0.725943     0.79026886      0.3839756       3.55e-10      4.2234357           1.02          10000
       6.9687088     -55.943633     0.36548541    -0.37427047      1.1354455  3.0640429e-10      3.3959524          0.764          10000
        6.968622     -55.956195     0.32200288    -0.26138121     0.31977898       3.55e-10      4.1831941           1.02          10000
       6.9685232     -55.958635     0.85611815    -0.63979334     0.28214018       3.55e-10      3.4060578           1.02          10000
       6.9685612      -55.96912    -0.24115959     0.04188526      1.5774764  2.3023342e-10      6.5924735           0.55          10000
        6.968595     -55.972533    -0.42427178    -0.15138364     0.33508254       3.55e-10      3.7749614           1.02          10000
       6.9687937     -55.987388     0.10200209     0.59646156      1.6139806  2.3928931e-10      4.0043204          0.569          10000
        6.969006     -55.989723      1.1131361     0.13066241     0.36293356       3.55e-10      3.3543078           1.02          10000
       6.9690652      -55.91938      0.2297026     0.12919424      1.6139806  2.4293795e-10      4.2199594          0.577          10000
        6.969674     -55.927238    0.072393215     0.24204161      1.6139806  2.2463842e-10       3.518025          0.539          10000
       6.9696278     -55.932963     0.24636673     0.14005558      1.6139806  2.6059913e-10      3.9472194          0.618          10000
        6.969376      -55.94245     0.37751679    -0.46979878     0.54791129       3.55e-10      3.7506073           1.02          10000
       6.9694808     -55.947463   -0.047590416    0.085191329      1.6139806  2.3690487e-10      4.3519601          0.564          10000
       6.9697275     -55.954667   -0.049796351    -0.45344282      1.6139806   2.254082e-10      3.6822922          0.541          10000
       6.9694362       -55.9589    -0.56452418    -0.36826047     0.59587847  3.3290857e-10      3.4429588          0.885          10000
       6.9693455     -55.988178    -0.26629449     0.16872606      0.2982174       3.55e-10      4.2927126           1.02          10000
        6.969921     -55.910157    -0.47949105    0.065122909     0.56411824       3.55e-10      3.7006072           1.02          10000
       6.9700223     -55.914158   -0.096305504    0.031143235      1.6139806  2.1547614e-10      3.6691066          0.521          10000
         6.97027     -55.920687    -0.64904991     0.24535973     0.75994095  3.2916605e-10      4.5849089          0.865          10000
       6.9700555     -55.927958     0.39725715    -0.28055556     0.56634252       3.55e-10      3.8795187           1.02          10000
       6.9698248     -55.934117      0.3264198      -0.180706     0.84569392  2.9556476e-10      3.6423346          0.723          10000
       6.9700618     -55.934148     0.42616216     0.44767098      1.0780258  2.9199747e-10      4.0749011          0.711          10000
       6.9700265     -55.957117    -0.39063026    -0.63825067     0.59238813       3.55e-10      3.3532949           1.02          10000
        6.970413     -55.977062    -0.45788707     0.32396542     0.73777604   3.387852e-10      3.6585029          0.918          10000
       6.9698693     -55.984428    -0.23680984      0.2618174     0.52346026       3.55e-10      3.5251352           1.02          10000
       6.9706848     -55.916997    0.039831561    -0.59673818     0.71190442  3.1988486e-10      5.0909663          0.821          10000
       6.9708877     -55.925845     0.14189388    -0.35020249      1.0643302  2.7554417e-10      3.3981946           0.66          10000
       6.9705132     -55.935237    -0.29956068     0.12923641      1.6139806  2.6620039e-10      3.5632354          0.633          10000
       6.9707922     -55.935818    0.098321638     0.78675909     0.44912403       3.55e-10      4.4130456           1.02          10000
